Time,U,Y,X1,X2,X3
3.91,0.0,0.0,0.0,0.0,0.0
3.92,0.0,0.0,0.0,0.0,0.0
3.93,0.0,0.0,0.0,0.0,0.0
3.94,0.0,0.0,0.0,0.0,0.0
3.95,0.0,0.0,0.0,0.0,0.0
3.96,0.0,0.0,0.0,0.0,0.0
3.97,0.0,0.0,0.0,0.0,0.0
3.98,0.0,0.0,0.0,0.0,0.0
3.99,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.01,0.0,0.0,0.0,0.0,0.0
4.02,0.0,0.0,0.0,0.0,0.0
4.03,0.0,0.0,0.0,0.0,0.0
4.04,0.0,0.0,0.0,0.0,0.0
4.05,0.0,0.0,0.0,0.0,0.0
4.06,0.0,0.0,0.0,0.0,0.0
4.07,0.0,0.0,0.0,0.0,0.0
4.08,0.0,0.0,0.0,0.0,0.0
4.09,0.0,0.0,0.0,0.0,0.0
4.1,0.0,0.0,0.0,0.0,0.0
4.11,0.0,0.0,0.0,0.0,0.0
4.12,0.0,0.0,0.0,0.0,0.0
4.13,0.0,0.0,0.0,0.0,0.0
4.14,0.0,0.0,0.0,0.0,0.0
4.15,0.0,0.0,0.0,0.0,0.0
4.16,0.0,0.0,0.0,0.0,0.0
4.17,0.0,0.0,0.0,0.0,0.0
4.18,0.0,0.0,0.0,0.0,0.0
4.19,0.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0,0.0
4.21,0.0,0.0,0.0,0.0,0.0
4.22,0.0,0.0,0.0,0.0,0.0
4.23,0.0,0.0,0.0,0.0,0.0
4.24,0.0,0.0,0.0,0.0,0.0
4.25,0.0,0.0,0.0,0.0,0.0
4.26,0.0,0.0,0.0,0.0,0.0
4.27,0.0,0.0,0.0,0.0,0.0
4.28,0.0,0.0,0.0,0.0,0.0
4.29,0.0,0.0,0.0,0.0,0.0
4.3,0.0,0.0,0.0,0.0,0.0
4.31,0.0,0.0,0.0,0.0,0.0
4.32,0.0,0.0,0.0,0.0,0.0
4.33,0.0,0.0,0.0,0.0,0.0
4.34,0.0,0.0,0.0,0.0,0.0
4.35,0.0,0.0,0.0,0.0,0.0
4.36,0.0,0.0,0.0,0.0,0.0
4.37,0.0,0.0,0.0,0.0,0.0
4.38,0.0,0.0,0.0,0.0,0.0
4.39,0.0,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0,0.0
4.41,0.0,0.0,0.0,0.0,0.0
4.42,0.0,0.0,0.0,0.0,0.0
4.43,0.0,0.0,0.0,0.0,0.0
4.44,0.0,0.0,0.0,0.0,0.0
4.45,0.0,0.0,0.0,0.0,0.0
4.46,0.0,0.0,0.0,0.0,0.0
4.47,0.0,0.0,0.0,0.0,0.0
4.48,0.0,0.0,0.0,0.0,0.0
4.49,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0
4.51,0.0,0.0,0.0,0.0,0.0
4.52,0.0,0.0,0.0,0.0,0.0
4.53,0.0,0.0,0.0,0.0,0.0
4.54,0.0,0.0,0.0,0.0,0.0
4.55,0.0,0.0,0.0,0.0,0.0
4.56,0.0,0.0,0.0,0.0,0.0
4.57,0.0,0.0,0.0,0.0,0.0
4.58,0.0,0.0,0.0,0.0,0.0
4.59,0.0,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0,0.0
4.61,0.0,0.0,0.0,0.0,0.0
4.62,0.0,0.0,0.0,0.0,0.0
4.63,0.0,0.0,0.0,0.0,0.0
4.64,0.0,0.0,0.0,0.0,0.0
4.65,0.0,0.0,0.0,0.0,0.0
4.66,0.0,0.0,0.0,0.0,0.0
4.67,0.0,0.0,0.0,0.0,0.0
4.68,0.0,0.0,0.0,0.0,0.0
4.69,0.0,0.0,0.0,0.0,0.0
4.7,0.0,0.0,0.0,0.0,0.0
4.71,0.0,0.0,0.0,0.0,0.0
4.72,0.0,0.0,0.0,0.0,0.0
4.73,0.0,0.0,0.0,0.0,0.0
4.74,0.0,0.0,0.0,0.0,0.0
4.75,0.0,0.0,0.0,0.0,0.0
4.76,0.0,0.0,0.0,0.0,0.0
4.77,0.0,0.0,0.0,0.0,0.0
4.78,0.0,0.0,0.0,0.0,0.0
4.79,0.0,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0,0.0
4.81,0.0,0.0,0.0,0.0,0.0
4.82,0.0,0.0,0.0,0.0,0.0
4.83,0.0,0.0,0.0,0.0,0.0
4.84,0.0,0.0,0.0,0.0,0.0
4.85,0.0,0.0,0.0,0.0,0.0
4.86,0.0,0.0,0.0,0.0,0.0
4.87,0.0,0.0,0.0,0.0,0.0
4.88,0.0,0.0,0.0,0.0,0.0
4.89,0.0,0.0,0.0,0.0,0.0
4.9,0.0,0.0,0.0,0.0,0.0
4.91,0.0,0.0,0.0,0.0,0.0
4.92,0.0,0.0,0.0,0.0,0.0
4.93,0.0,0.0,0.0,0.0,0.0
4.94,0.0,0.0,0.0,0.0,0.0
4.95,0.0,0.0,0.0,0.0,0.0
4.96,0.0,0.0,0.0,0.0,0.0
4.97,0.0,0.0,0.0,0.0,0.0
4.98,0.0,0.0,0.0,0.0,0.0
4.99,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0
5.01,0.0,0.0,0.0,0.0,0.0
5.02,0.0,0.0,0.0,0.0,0.0
5.03,0.0,0.0,0.0,0.0,0.0
5.04,0.0,0.0,0.0,0.0,0.0
5.05,0.0,0.0,0.0,0.0,0.0
5.06,0.0,0.0,0.0,0.0,0.0
5.07,0.0,0.0,0.0,0.0,0.0
5.08,0.0,0.0,0.0,0.0,0.0
5.09,0.0,0.0,0.0,0.0,0.0
5.1,0.0,0.0,0.0,0.0,0.0
5.11,0.0,0.0,0.0,0.0,0.0
5.12,0.0,0.0,0.0,0.0,0.0
5.13,0.0,0.0,0.0,0.0,0.0
5.14,0.0,0.0,0.0,0.0,0.0
5.15,0.0,0.0,0.0,0.0,0.0
5.16,0.0,0.0,0.0,0.0,0.0
5.17,0.0,0.0,0.0,0.0,0.0
5.18,0.0,0.0,0.0,0.0,0.0
5.19,0.0,0.0,0.0,0.0,0.0
5.2,0.0,0.0,0.0,0.0,0.0
5.21,0.0,0.0,0.0,0.0,0.0
5.22,0.0,0.0,0.0,0.0,0.0
5.23,0.0,0.0,0.0,0.0,0.0
5.24,0.0,0.0,0.0,0.0,0.0
5.25,0.0,0.0,0.0,0.0,0.0
5.26,0.0,0.0,0.0,0.0,0.0
5.27,0.0,0.0,0.0,0.0,0.0
5.28,0.0,0.0,0.0,0.0,0.0
5.29,0.0,0.0,0.0,0.0,0.0
5.3,0.0,0.0,0.0,0.0,0.0
5.31,0.0,0.0,0.0,0.0,0.0
5.32,0.0,0.0,0.0,0.0,0.0
5.33,0.0,0.0,0.0,0.0,0.0
5.34,0.0,0.0,0.0,0.0,0.0
5.35,0.0,0.0,0.0,0.0,0.0
5.36,0.0,0.0,0.0,0.0,0.0
5.37,0.0,0.0,0.0,0.0,0.0
5.38,0.0,0.0,0.0,0.0,0.0
5.39,0.0,0.0,0.0,0.0,0.0
5.4,0.0,0.0,0.0,0.0,0.0
5.41,0.0,0.0,0.0,0.0,0.0
5.42,0.0,0.0,0.0,0.0,0.0
5.43,0.0,0.0,0.0,0.0,0.0
5.44,0.0,0.0,0.0,0.0,0.0
5.45,0.0,0.0,0.0,0.0,0.0
5.46,0.0,0.0,0.0,0.0,0.0
5.47,0.0,0.0,0.0,0.0,0.0
5.48,0.0,0.0,0.0,0.0,0.0
5.49,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0,0.0
5.51,0.0,0.0,0.0,0.0,0.0
5.52,0.0,0.0,0.0,0.0,0.0
5.53,0.0,0.0,0.0,0.0,0.0
5.54,0.0,0.0,0.0,0.0,0.0
5.55,0.0,0.0,0.0,0.0,0.0
5.56,0.0,0.0,0.0,0.0,0.0
5.57,0.0,0.0,0.0,0.0,0.0
5.58,0.0,0.0,0.0,0.0,0.0
5.59,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.0,0.0,0.0,0.0
5.61,0.0,0.0,0.0,0.0,0.0
5.62,0.0,0.0,0.0,0.0,0.0
5.63,0.0,0.0,0.0,0.0,0.0
5.64,0.0,0.0,0.0,0.0,0.0
5.65,0.0,0.0,0.0,0.0,0.0
5.66,0.0,0.0,0.0,0.0,0.0
5.67,0.0,0.0,0.0,0.0,0.0
5.68,0.0,0.0,0.0,0.0,0.0
5.69,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0
5.71,0.0,0.0,0.0,0.0,0.0
5.72,0.0,0.0,0.0,0.0,0.0
5.73,0.0,0.0,0.0,0.0,0.0
5.74,0.0,0.0,0.0,0.0,0.0
5.75,0.0,0.0,0.0,0.0,0.0
5.76,0.0,0.0,0.0,0.0,0.0
5.77,0.0,0.0,0.0,0.0,0.0
5.78,0.0,0.0,0.0,0.0,0.0
5.79,0.0,0.0,0.0,0.0,0.0
5.8,0.0,0.0,0.0,0.0,0.0
